followers,polarity,sentiment_confidence,clusters,difference
479,0,0,3,0
1,0,0,3,0
1299,0,0,3,0
380,0,0,3,0
2774,-0.1,0.9,0,-0.000578316
326,0,0,3,0
0,0.6,1,2,0
105,0.2,0.2,0,9.73E-06
50,-0.25,0.5,4,-1.45E-05
8,0.2,0.525,0,1.95E-06
99,0,0,3,0
1600,0.1,0.2,3,7.41E-05
319,0,0,3,0
598,0,0,3,0
3,0,0.066666667,3,0
2801,0.3,0.8,2,0.001557187
352,0.341666667,0.766666667,2,0.000213584
536,0,0.5,0,0
6,0.4,0.7,2,3.89E-06
6549,0,0,3,0
17,0,0,3,0
66,0,0,3,0
3,0.318181818,0.677272727,2,1.50E-06
1,0.3,0.2,0,1.39E-07
41,0.085227273,0.727272727,0,5.89E-06
72,0,0,3,0
3068,-0.05,0.05,3,-1.78E-05
857,0,0,3,0
363,0.025,0.516666667,0,1.09E-05
743,0.357142857,0.621428571,2,0.000381978
13116,0,0,3,0
1059,0,0,3,0
514,0,1,0,0
1,0.4,0.8,2,7.41E-07
1082,0,0,3,0
7175,0.35,0.65,2,0.003781114
102,0.3,0.5,0,3.54E-05
13206,0,0,3,0
87,0,0,3,0
104,0.234848485,0.477272727,0,2.70E-05
326,0.136363636,0.454545455,0,4.68E-05
5,0,0,3,0
337,0,0,3,0
83,-0.133333333,0.333333333,3,-8.54E-06
1709,0,0,3,0
0,0.3,0.2,0,0
256,0.15625,0.5,0,4.63E-05
24,0,0,3,0
326,0,0,3,0
148,-0.361111111,0.638888889,4,-7.91E-05
86,0,0,3,0
14,0,0,3,0
147,0,0,3,0
159,0,0,3,0
181,0,0,3,0
1805,0.025,0.516666667,0,5.40E-05
397,0.890625,0.4,2,0.000327614
114,0,0,3,0
90,0,0,3,0
4,0,0.5,0,0
1805,-0.188888889,0.611111111,4,-0.000482637
16387,1,0.75,2,0.028469326
46,0,0,3,0
2,0,0,3,0
494,0,0,3,0
389,0,0,3,0
83,0,0,3,0
163,0,0,3,0
82,0.375,0.2,0,1.42E-05
379,0,0,3,0
0,0.45,0.6,2,0
57,0,0,3,0
50,0,0,3,0
439,0,0.3,0,0
34,0,0,3,0
95,0,0,3,0
1317,0.1,0.62962963,0,0.000192082
33,0,0,3,0
204,0.6,0.8,2,0.000226823
449,0,0,3,0
34,0,0,3,0
159,0,0,3,0
91,0,0,3,0
2512,0,0,3,0
25,0,0,3,0
244,0.15625,0.5,0,4.42E-05
1,0.2,0.5,0,2.32E-07
250,0.05,0.366666667,0,1.06E-05
396,0,0,3,0
4528,0.3125,0.6,0,0.001966637
31,0,0,3,0
219,0,0,3,0
205,0,0,3,0
182,0,0,3,0
1187,0,0,3,0
435,-1,1,4,-0.001007641
937,0.15625,0.5,0,0.000169569
1178,0.65,0.75,2,0.00133026
3134,0,0,3,0
153,0.136363636,0.454545455,0,2.20E-05
77346,-0.1,0.4,0,-0.007166619
108,0,0,3,0
126,-0.6,1,4,-0.000175121
511,-0.156818182,0.588636364,0,-0.000109265
692,0,0,3,0
2130,0.136363636,0.454545455,0,0.000305824
227,0.3125,0.46875,0,7.70E-05
527,0,0,3,0
1464,0,0,3,0
12,0,0,3,0
30477,0,0,3,0
743,0,0,3,0
1520,-0.6,1,4,-0.002112571
67,0,0,3,0
394,0,0,3,0
3,0,0,3,0
55,0,0.066666667,3,0
55,0,0,3,0
15862,0,0,3,0
164,0,0,3,0
297,0,0,3,0
33,0,0,3,0
2,0.127272727,0.59,0,3.48E-07
244,0,0,3,0
403,0,0,3,0
3971,0,0,3,0
1634,0,0,3,0
403,0,1,0,0
3356,0,0,3,0
58,0,0,3,0
167,0,0,3,0
326,0,0,3,0
43,0,0,3,0
148,0.257575758,0.636363636,0,5.62E-05
5699,0,0,3,0
12,0.125,0.4875,0,1.69E-06
478,0,0,3,0
456,-1,1,4,-0.001056285
621,0,0.5,0,0
1547,0.285227273,0.627272727,0,0.000641142
12,0,0,3,0
528,0,0,3,0
578,0,0,3,0
47502,0.5,0.5,2,0.027508593
43626,0.5,0.5,2,0.025263986
420,0,0,3,0
2041,0,0,3,0
523,0,0,3,0
182,0,0,3,0
3664,0,0,3,0
13,0.15625,0.5,0,2.35E-06
543,0.568181818,0.727272727,2,0.000519758
246,0,0,3,0
57,0,0,3,0
601,0,0,3,0
21,0.955,0.54,2,2.51E-05
137,0,0,3,0
2,0,0,3,0
264,0,0,3,0
45442,0,0,3,0
816,0,0,3,0
530,0,0.6,0,0
367,0,0,3,0
13206,0.4,0.6,2,0.00734174
403,0.090909091,0.336363636,0,2.85E-05
548,0.136363636,0.454545455,0,7.87E-05
2132,0,0,3,0
438,-0.3,0.3,3,-9.13E-05
8316,0,0,3,0
473,0,0,3,0
150,-0.1875,0.729166667,4,-4.75E-05
2,0.5,0.6,2,1.39E-06
307,0.305555556,0.644444444,0,0.000140033
58,-1,1,4,-0.000134352
1890,0,0,3,0
813,0,0,3,0
24,0.6,0.8,2,2.67E-05
26,0,0,3,0
315,0,0,3,0
100,0,0,3,0
131,0,0,3,0
1553,0,0,3,0
1381,0,0,3,0
245,0,0,3,0
0,0.3,0.2,0,0
1699,0.15,0.45,0,0.000265652
3,0,0,3,0
1,0.4,0.4,2,3.71E-07
1694,0,0,3,0
173,0.316666667,0.866666667,2,0.000109981
685,0,0,3,0
3,0.15625,0.5,0,5.43E-07
839,0,0,3,0
107,0,0,3,0
1008,0,0,3,0
169,0,0,3,0
348,0,0,3,0
188,0,0,3,0
800,0.136363636,0.5,0,0.00012635
33,-0.4,0.4,4,-1.22E-05
1709,0,0,3,0
133,0.15625,0.166666667,3,8.02E-06
10117,0.136363636,0.5,0,0.001597853
1216,0,0,3,0
54,0,0,3,0
837,0,0,3,0
732,0,0.066666667,3,0
95,0,0,3,0
366,0,0,3,0
42415,0.357142857,0.571428571,2,0.020051177
3111,0,0,3,0
582,0,0,3,0
2879,0,0.066666667,3,0
653,0,0,3,0
276,0,0,3,0
1677,0,0,3,0
66,0,0,3,0
2824,0.136363636,0.454545455,0,0.000405468
1299,0,0,3,0
1048,0,0,3,0
5,0.2,0.5,0,1.16E-06
22434,0.033333333,0.333333333,0,0.000577405
64,0,0,3,0
97226,0,0,3,0
1612,0,0,3,0
1856,0.175,0.825,0,0.000620707
921,0,0,3,0
12431,0,0,3,0
11,0,0,3,0
994,0,0,3,0
5529,0,0,3,0
15724,0,0,3,0
13618,0,0,3,0
290,0,0,3,0
0,0.3,0.2,0,0
182765,0,0,3,0
218,0,0,3,0
2465,0,0,3,0
3534,0,0,3,0
4783,0,0,3,0
1072,0,0,3,0
734,0,0,3,0
5,0,0.066666667,3,0
521,0.175,0.625,0,0.000131999
1950,0,0,3,0
126,0.136363636,0.454545455,0,1.81E-05
18,1,0.3,2,1.25E-05
3,0.333333333,0.666666667,2,1.54E-06
103,0.34375,0.825,2,6.77E-05
5,0,0,3,0
7,0.6,0.6,2,5.84E-06
835,0.5,0.75,2,0.000725328
1686,0.305555556,0.644444444,0,0.000769041
211,0,0,3,0
202,0,0.05,3,0
44,0,0,3,0
34,0,0,3,0
125,0,0,3,0
54913,0,0,3,0
755,0,0,3,0
653,0,0,3,0
6,0,0,3,0
786,0,0,3,0
7968,0,0,3,0
1432,0,0,3,0
430,0,0,3,0
168638,0,0.1,3,0
2,0,0,3,0
220,0,0,3,0
15490,0,0,3,0
700,0,0,3,0
1267,0.6,1,2,0.001760939
4,0,0,3,0
999,1,1,2,0.002314099
466,-0.166666667,0.166666667,3,-3.00E-05
293,0,0,3,0
47,0,0,3,0
583,0,0,3,0
5691,0,0,3,0
1140,0.166666667,0.166666667,3,7.34E-05
419,0,0,3,0
2305,0,0,3,0
292,0.45,0.75,2,0.000228283
10282,0,0,3,0
41,0.085227273,0.727272727,0,5.89E-06
594,0,0,3,0
1299,-0.125,0.375,0,-0.000141048
10,0.1,0.45,0,1.04E-06
374,0.136363636,0.5,0,5.91E-05
158586,0,0,3,0
606,0,0,3,0
66,0.7,0.6,2,6.42E-05
185,0,0,3,0
1050708,-0.4,0.4,1,-0.389420215
296,0,0,3,0
3,0.180555556,0.347222222,0,4.36E-07
4,0.0875,0.404166667,0,3.28E-07
148,0.268939394,0.636363636,0,5.87E-05
4,0,0,3,0
103,0.15,0.55,0,1.97E-05
227,0,0,3,0
300,0.127272727,0.59,0,5.22E-05
58,0.291666667,0.833333333,2,3.27E-05
523,0.136363636,0.454545455,0,7.51E-05
89,0,0,3,0
1432,0,0,3,0
116,0,0,3,0
460,0,0,3,0
366,-0.166666667,0.433333333,0,-6.12E-05
117,0,0,3,0
223,0,0,3,0
216,0,0,3,0
197,0,0,3,0
2,0.136363636,0.454545455,0,2.87E-07
73,0.4,0.4,2,2.71E-05
384,-0.2,0.8,4,-0.000142321
178,0,0,3,0
385,0,0,3,0
7941,0,0,3,0
7941,0,0,3,0
70349,0,0,3,0
381,0,0,3,0
2,0.5,0.8,2,1.85E-06
348,-0.8,0.9,4,-0.000580401
9,0.2,0.5,0,2.08E-06
189780,0,0,3,0
164431,0,0,3,0
201,0,0,3,0
72,0,0,3,0
883,0,0,3,0
5,0,0.4,0,0
1404,0,0,3,0
164431,0,0.6,0,0
1525,0.395238095,0.511904762,2,0.000714717
142,0,0,3,0
221,0,0,3,0
1357,0,0,3,0
234,0,0,3,0
1273,0,0,3,0
9,0,1,0,0
2116,0.35,0.4,0,0.000686215
238,0,0,3,0
2250,0,0,3,0
290,0,0,3,0
777,-0.2,0.1,3,-3.60E-05
244,0,0,3,0
499,-0.2,0,3,0
226,-0.4,0.4,4,-8.38E-05
2195,0,0,3,0
185,1,1,2,0.000428537
3,0,0.25,3,0
653,0,0,3,0
10,0.15625,0.5,0,1.81E-06
474,0,0,3,0
534,0,0,3,0
125,0.7,0.5,2,0.000101343
54913,0,0,3,0
689,0.35,0.4,0,0.000223441
575,0.183333333,0.716666667,0,0.000175002
5,0.1,0.383333333,0,4.44E-07
497,0,0,3,0
3,0.15625,0.5,0,5.43E-07
0,-0.3125,0.6875,4,0
13,0.093181818,0.477272727,0,1.34E-06
37,0,0,3,0
183,0,0,3,0
1201,0.033333333,0.333333333,0,3.09E-05
1450,0,0,3,0
506,0,0,3,0
300,0.136363636,0.454545455,0,4.31E-05
93,0,0,3,0
488,0,0,3,0
141,0,0,3,0
6967,0,0,3,0
1056,0,0,3,0
129,0,0.066666667,3,0
732,0,0,3,0
6967,0,0,3,0
168,0.136363636,0.454545455,0,2.41E-05
1382,0,0,3,0
856,0,0,3,0
7761,0,0,3,0
3469,0,0,3,0
120,-0.366666667,0.6,4,-6.12E-05
405,-0.2,0.8,4,-0.000150104
52,0,0,3,0
135,0.153409091,0.454545455,0,2.18E-05
278,0,0,3,0
353,0,0,3,0
1684,0.1,0.1625,3,6.34E-05
129,0.0625,0.5,0,9.34E-06
552,0,0,3,0
5892,0.55,0.375,2,0.002814966
153,0.25,0.45,0,3.99E-05
1207,0.35,0.4,0,0.000391428
19,-0.133333333,0.566666667,0,-3.33E-06
0,0,0,3,0
235,-0.5,1,4,-0.000272179
486,0,0,3,0
302,0,0,3,0
777,0,0.5,0,0
425,-0.241666667,0.516666667,4,-0.000122923
530,0.1,0.9,0,0.000110493
81,0,0,3,0
37,0,0,3,0
332,0,0,3,0
321,0,0,3,0
12414,0,0,3,0
1465,0,0,3,0
35,0,0,3,0
3,0,0.05,3,0
3,0.180555556,0.347222222,0,4.36E-07
1244,-0.05,0.1,3,-1.44E-05
90,0,0,3,0
776,0,0,3,0
266,0,0,3,0
25,0,0,3,0
22,0,0,3,0
1633,0,0,3,0
1684,0,0,3,0
153,0,0,3,0
103,0,0,3,0
1,0,0,3,0
17,0,0,3,0
0,-0.131818182,0.427272727,0,0
421,0,0,3,0
611,0,0,3,0
1606,0,0,3,0
40658,0,0,3,0
7535,0,0,3,0
3,0,0,3,0
5892,0,0,3,0
110,-0.1,1,4,-2.55E-05
4,0,0.25,3,0
187,0,0,3,0
78,0,0,3,0
66,0.214285714,0.642857143,0,2.11E-05
587,0,0,3,0
217,-0.0125,0.3875,0,-2.43E-06
791,0,0,3,0
45,0,0,3,0
57,0.3,0.4,0,1.58E-05
36,0,0,3,0
539,0,0,3,0
944,0,0,3,0
1,0.4,0.8,2,7.41E-07
167,0,0,3,0
41,0,0,3,0
420,-0.333333333,0.666666667,4,-0.000216199
41,0.085227273,0.727272727,0,5.89E-06
337,0,0,3,0
16,0.15625,0.5,0,2.90E-06
134,0,0,3,0
1666,-0.2,0.333333333,3,-0.000257277
1666,-0.2,0.333333333,3,-0.000257277
364,0,0,3,0
1560,0,0,3,0
21879,0,0,3,0
952,0,0,3,0
2984,0,0,3,0
5954,0,0,3,0
20144,0,0,3,0
1827,0,0,3,0
1547,0,1,0,0
1487,0,0,3,0
5,0.325,0.366666667,0,1.38E-06
128,0,0,3,0
2879,1,0.3,2,0.002000688
2940,-0.05,0.1,3,-3.41E-05
1064,0,0,3,0
140,0,0,3,0
3,0,0,3,0
0,0,0,3,0
270,0,0,3,0
755,0,0,3,0
21,0,0,3,0
395,0,0,3,0
115,0,0,3,0
523,0,0,3,0
796,0,0,3,0
66,0.7,0.6,2,6.42E-05
3186,0.5,0.9,2,0.003321045
2,0.4,0.9,2,1.67E-06
136,-0.2,0.1,3,-6.30E-06
113165,0.357142857,0.571428571,2,0.053497381
3,0.4,0.9,2,2.50E-06
79,0,1,0,0
425,0,0,3,0
1816,0,0.125,3,0
2,0.318181818,0.677272727,2,9.98E-07
542,0,0,3,0
81,0,0,3,0
185,0.333333333,0.366666667,0,5.24E-05
81,0,0,3,0
81,0.136363636,0.454545455,0,1.16E-05
2,0.318181818,0.677272727,2,9.98E-07
334,0.166666667,0.375,0,4.84E-05
2,0.136363636,0.5,0,3.16E-07
3659,0,0,3,0
3934,0,0,3,0
2,0.25,0.3,0,3.47E-07
75,0.214285714,0.642857143,0,2.39E-05
0,0,0,3,0
1800,0,0,3,0
194,0.5,0.5,2,0.000112346
492,0.65,0.75,2,0.000555592
76,0,0.4,0,0
993,0,0,3,0
49871,0,0,3,0
848,0,0,3,0
59,0.085227273,0.277272727,0,3.23E-06
1823,0,0,3,0
633,0,0,3,0
451,0,0,3,0
4478,0,0.1,3,0
67,0,0,3,0
567,0.2,0.2,0,5.25E-05
7128,0,0,3,0
5,0,0,3,0
264,0,0,3,0
1762,0,0,3,0
1412,0,0,3,0
1762,0,0,3,0
36,0,0,3,0
75,0,0,3,0
96,0,0,3,0
959,0,0,3,0
1699,0,0.25,3,0
389,0,0,3,0
2,-1,1,4,-4.63E-06
5926,0,0.333333333,0,0
273,0,0,3,0
1800,0,0,3,0
165,0,0,3,0
462,0,0,3,0
17,0.1,0.4,0,1.58E-06
382,0,0,3,0
79,0,0,3,0
32,0.136363636,0.454545455,0,4.59E-06
198,0.7,0.6,2,0.000192633
66,0,0,3,0
12,0,0,3,0
2342,-0.05,0.1,3,-2.71E-05
263,0,0,3,0
480,-0.75,1,4,-0.00083391
3761,0,0,3,0
325,0,0,3,0
138,0,0,3,0
1175,-0.1,0.25,3,-6.80E-05
2579,-0.1875,0.5,0,-0.000560066
2397,0,0,3,0
68,0,0,3,0
32,0,0,3,0
1,0,0,3,0
634,0,0,3,0
418,0,0,3,0
3656,0.5,0.5,2,0.002117204
337054,-0.05,0.1,3,-0.003903786
2688,-0.1,0.466666667,0,-0.000290571
700,0,1,0,0
2773,0,0,3,0
103,0,0,3,0
27787,0.4,0.7,2,0.018022547
216,0,0,3,0
211,0.25,0.2,0,2.44E-05
148,0.257575758,0.636363636,0,5.62E-05
17,0,0,3,0
425,0,0,3,0
283,0,0,3,0
271,0,0,3,0
5,0.4,0.8,2,3.71E-06
11,-0.221875,0.525,4,-2.97E-06
7,-0.1,1,4,-1.62E-06
682,0,0,3,0
233,0.2,0.2,0,2.16E-05
27100,0,0,3,0
3740,-0.25,0.235416667,3,-0.000509877
7,0,0,3,0
2830,0.6,0.8,2,0.003146619
55,0,0,3,0
905,0,0,3,0
185,0,0,3,0
3226,0.2,0.2,0,0.00029891
43626,0.136363636,0.454545455,0,0.006263798
47502,0.136363636,0.454545455,0,0.006820312
19,0.35,0.55,2,8.47E-06
35,0,0,3,0
7,0.633333333,0.766666667,2,7.87E-06
216,0,0,3,0
139,0,0,3,0
30,-0.0875,0.475,0,-2.89E-06
72,0,0,3,0
5,0.375,0.75,2,3.26E-06
177,0,0,3,0
1420359,0.8,0.75,1,1.974084998
51,0.1,0.1,3,1.18E-06
132,0,0,3,0
230,0,0,3,0
4461,0,0.142857143,3,0
1232,-0.1,0.1,3,-2.85E-05
4461,0,0,3,0
4461,0,0,3,0
4461,0.35,0.3,0,0.001085021
373,0,0,3,0
4461,0.4,0.6,2,0.002480047
87,0.2,0.2,0,8.06E-06
1008,0.5,0.5,2,0.000583737
685,0,0,3,0
404,0.234848485,0.477272727,0,0.000104894
353,0.136363636,0.454545455,0,5.07E-05
127,0,0,3,0
462,0,0,3,0
22719,0,0,3,0
692,0,0,3,0
357,0,0,3,0
761,0.154761905,0.361111111,0,9.85E-05
425,0.5,0.5,2,0.000246119
11,0.234848485,0.477272727,0,2.86E-06
259,0,0,3,0
47,-0.4,0.4,4,-1.74E-05
50,-1,1,4,-0.000115821
60,0,0,3,0
15,0,0,3,0
249,0.6,1,2,0.000346072
1216,0,0,3,0
549,0,0,3,0
335,-0.3,0.3,3,-6.98E-05
19,0,0,3,0
633,0,0,3,0
375,0,0,3,0
41,0.085227273,0.727272727,0,5.89E-06
459,0,0,3,0
76,0.1,0.4,0,7.04E-06
9,0,0,3,0
57,-0.1,1,4,-1.32E-05
372,0,0,3,0
3252,0.211904762,0.395238095,0,0.000630909
10521,0.5,0.5,2,0.006092752
422,0,1,0,0
144,0,0,3,0
1228,0,0,3,0
185,0.15625,0.5,0,3.35E-05
88,0.15625,0.5,0,1.59E-05
621,0,0,3,0
1097,0.01875,0.475,0,2.26E-05
964,0,0,3,0
92,0,0,3,0
632,0,0,3,0
269,0,0,3,0
73,0.5,0.5,2,4.23E-05
1870,0,0,3,0
351989,0.033333333,0.066666667,3,0.001811895
914,0,0,3,0
20675,0.625,0.5,2,0.014966216
125,0,0,3,0
5971,0.183333333,0.333333333,0,0.000845247
174,0.15625,0.5,0,3.15E-05
98,0,0,3,0
2990,-0.166666667,0.433333333,0,-0.000500217
13206,0,0.066666667,3,0
872,0,0,3,0
132,0.1,0.1,3,3.06E-06
245,0,0,3,0
5365,0.24375,0.4875,0,0.001476745
672,0.1,0.2,3,3.11E-05
10285,0.136363636,0.454545455,0,0.001476715
1491,0,0,3,0
528,0.6,1,2,0.00073384
538,0,0,3,0
1568,0,0,3,0
245,0,0,3,0
7,0,0.25,3,0
75,-0.2,0,3,0
14089,-0.3125,0.6875,4,-0.007011636
267,0,0.533333333,0,0
197,0.142857143,0.767857143,0,5.01E-05
79,0,0,3,0
135,0.24375,0.4875,0,3.72E-05
792,0,0,3,0
435,0,0,3,0
450,0,0,3,0
1092,0.10952381,0.614285714,0,0.000170184
1,0.136363636,0.5,0,1.58E-07
1612,0.333333333,0.366666667,0,0.000456385
193,1,1,2,0.000447068
5,0,0.066666667,3,0
10,0.5,0.5,2,5.79E-06
2318,0,0,3,0
70,0,0,3,0
1724,0.243181818,0.525,0,0.000509852
28,0,0,3,0
3642,0.6,1,2,0.005061831
38,0,0,3,0
291,0,0,3,0
33,0,0,3,0
424,0,0,3,0
3,0.136363636,0.454545455,0,4.31E-07
230,0.133333333,0.3,0,2.13E-05
639,0,0,3,0
5,0,0,3,0
13206,0,0,3,0
44,0,0,3,0
691,0.211904762,0.395238095,0,0.000134058
1081,0,0,3,0
475,0,0,3,0
1,0.180555556,0.347222222,0,1.45E-07
3623,0.214285714,0.428571429,0,0.000770728
1059,0.25,0.85,0,0.00052128
5,0,0.1,3,0
20,0,0,3,0
1,0,0,3,0
1102,0,0,3,0
2091,0.5,0.9,2,0.002179631
1517,0.5,0.5,2,0.000878501
270,0.5,0.5,2,0.000156358
5365,0.25,0.85,0,0.002640858
6,0,0,3,0
3623,0,0,3,0
135,0.25,0.85,0,6.65E-05
15,0,0,3,0
189,0,0,3,0
14,0,0,3,0
1048,0.4,0.9,2,0.000873937
696,0,0,3,0
1644,0,0,3,0
1265,0.068181818,0.727272727,0,0.000145302
25,0,0,3,0
4110,0,0,3,0
82,0,0,3,0
6636,0.1,0.1,3,0.000153717
5973,0.5,0.9,2,0.006226178
2091,0,0,3,0
59,-0.121212121,0.488888889,0,-8.10E-06
301,0,0,3,0
5650,0.125,0.416666667,0,0.000681654
25,0.4,0.4,2,9.27E-06
130,0.061111111,0.574074074,0,1.06E-05
59,-0.25,0.483333333,4,-1.65E-05
1,0,0,3,0
900,0,0,3,0
1984,0.4,0.8,2,0.001470646
452,0,0,3,0
4061,0.65,0.75,2,0.004585895
64,0,0,3,0
59,0.033333333,0.555555556,0,2.53E-06
22661,0.65,0.75,2,0.025589993
574,0.6,0.8,2,0.000638219
415,0,0,3,0
52,0,0,3,0
365,0.1,0.95,0,8.03E-05
175,0,0,3,0
4986,0,0,3,0
1,0.1,0.1,3,2.32E-08
4850,0.65,0.75,2,0.005476875
204,0.25,0.233333333,0,2.76E-05
286,0,0,3,0
213,0.7,0.6,2,0.000207227
243,0.5,0.888888889,2,0.000250173
213,0.15625,0.5,0,3.85E-05
140,0.136363636,0.454545455,0,2.01E-05
300,-0.2,0.288888889,3,-4.02E-05
182,0,0,3,0
1074,1,0.3,2,0.000746349
556,1,1,2,0.001287927
1264,0,0,3,0
101,0,0,3,0
182,0,0,3,0
1,0.180555556,0.347222222,0,1.45E-07
312,0.136363636,0.454545455,0,4.48E-05
82,0,0,3,0
381,0,0,3,0
400,-0.023809524,0.323809524,0,-7.14E-06
4,0,0.1,3,0
8328,0.5,0.5,2,0.004822777
1,0,0,3,0
743,0.285714286,0.535714286,0,0.000263433
335,0,0,3,0
81,0,0,3,0
5,0,0.142857143,3,0
1012,0.4,0.9,2,0.000843917
6,-0.131818182,0.427272727,0,-7.83E-07
458,0,0,3,0
12708,0,0,3,0
1609,0,0,3,0
385,0.5,0.5,2,0.000222955
69,0,0,3,0
18427,0,0,3,0
351989,0.4,0.2,0,0.065228223
341,0,0,3,0
464,0,0,3,0
157,0,0.3,0,0
157,0.4,0.9,2,0.000130924
345,0,0,3,0
1394,0,0,3,0
9617,-0.5,1,4,-0.011138484
0,0,0.4,0,0
238,0,0,3,0
123,0,0,3,0
512,0,0,3,0
735,0,0,3,0
1749,0,0,3,0
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
204,-0.575,0.925,4,-0.000251337
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
204,-0.75,1,4,-0.000354412
157,0,0,3,0
123,0,0,3,0
521,0.456666667,0.801666667,2,0.000441822
765,0,0,3,0
309,0.033333333,0.333333333,0,7.95E-06
1333,0.5,0.5,2,0.000771945
1856,0.136363636,0.5,0,0.000293132
515,0,0,3,0
403,0,0,3,0
4903,0,0,3,0
426,0,0,3,0
296,0,0,3,0
264,0,0,3,0
312,0.75,1,2,0.000542041
2,0,0,3,0
20,0.15625,0.5,0,3.62E-06
300,-0.2,0.1,3,-1.39E-05
142,0,0,3,0
819,0.625,0.5,2,0.000592858
355,0,0,3,0
6802,0,0.1,3,0
692,0,0,3,0
647,0.4,0.4,2,0.000239795
158,0,0,3,0
3766,0.4,0.9,2,0.003140504
3294,-0.3125,0.6875,4,-0.001639316
992,0,0,3,0
698,0.375,0.5,2,0.000303161
6087,0,0,3,0
75,0.136363636,0.454545455,0,1.08E-05
468,0,0,3,0
75,0.416666667,0.5,2,3.62E-05
419,0.25,0.466666667,0,0.000113234
125,0,0,3,0
1092,0,0,3,0
39,0.325,0.65,2,1.91E-05
3,-0.2,0.2,3,-2.78E-07
394,0,0,3,0
222,0.136363636,0.454545455,0,3.19E-05
341,-0.2,0,3,0
523,0,0,3,0
44,0,0,3,0
332,0,0,3,0
292,0,0,3,0
0,0,0.4,0,0
722,0,0,3,0
653,0,0,3,0
9617,0.55,0.85,2,0.010414483
1499,0,0,3,0
116,0,0,3,0
146,0,0,3,0
48,0.4,0.4,2,1.78E-05
6271,0.136363636,0.454545455,0,0.000900387
173,0,0,3,0
4003,0.625,0.5,2,0.002897691
15,0.5,0.5,2,8.69E-06
200,0,0,3,0
506,0,0,3,0
9617,0.5,0.9,2,0.010024636
44,0.125,0.166666667,3,2.12E-06
9617,0.408333333,0.7,2,0.0063675
450,0.5,0.9,2,0.000469074
1144,0.4,0.4,2,0.000423997
707,0,0,3,0
440,0.5,0.45,2,0.000229325
1447,0,0,3,0
2,0.180555556,0.347222222,0,2.90E-07
831,0,0,3,0
790,0,0,3,0
7,0,0,3,0
905,0,0,3,0
116,0,0,3,0
49,-0.2,0,3,0
1182,0.4,0.8,2,0.000876161
49,0,0,3,0
1129,-0.0125,0.3875,0,-1.27E-05
1,0.4,0.8,2,7.41E-07
1925,0,0,3,0
3419,0,0,3,0
5,0,0,3,0
64,0.15625,0.5,0,1.16E-05
479,0,0,3,0
436,0,0,3,0
9,-0.4,0.75,4,-6.25E-06
45,0,0,3,0
48,0.666666667,0.4,2,2.97E-05
68,0,0,3,0
704,0,0,3,0
580,-0.3,0.6,4,-0.000241834
4298,0,0,3,0
433,0.4,0.8,2,0.000320963
2665,0.4,0.4,2,0.00098772
10,0,0.4,0,0
151,-0.35,0.525,4,-6.43E-05
293,0.068181818,0.227272727,3,1.05E-05
805,0,0,3,0
130,0,0,3,0
1050708,0,0,1,0
1241,0,0,3,0
57,0.5,0.5,2,3.30E-05
388,0,0,3,0
514,0,0,3,0
151,0.2,0.2,0,1.40E-05
1,0,0,3,0
437,0,0,3,0
2,0,0.4,0,0
135,0.5,0.5,2,7.82E-05
25,0,0,3,0
4478,0,0,3,0
4478,0,0,3,0
1802,0,0,3,0
169,0,0,3,0
740,0,0,3,0
3392,0.408333333,0.7,2,0.002245873
1156,0,0,3,0
395,0,0,3,0
74,0,0,3,0
236,0.35,0.4,0,7.65E-05
195,0.8,0.75,2,0.000271021
42,0,0,3,0
0,0.4,0.8,2,0
202,-0.566666667,0.833333333,4,-0.00022096
117,0,0.066666667,3,0
221,0,0,3,0
497,0,0,3,0
4783,0,0,3,0
395,0,0,3,0
2467,0,0,3,0
72,0,0,3,0
294,0,0,3,0
17913,0,0,3,0
3636,0,0,3,0
247,0,0,3,0
13,0.136363636,0.454545455,0,1.87E-06
1153,0,0,3,0
1839,0,0,3,0
1144,0,0,3,0
1839,0.5,1,2,0.002129944
873,0,0,3,0
354,0,0,3,0
178,-0.05,0.1,3,-2.06E-06
1241,0,0,3,0
30,0,0,3,0
54913,0,0,3,0
13,0,0,3,0
796,0,0,3,0
1,0,0,3,0
100,0.4,0.4,2,3.71E-05
54,0,0,3,0
930,0,0,3,0
18,0,0.4,0,0
837,1,0.4,2,0.000775536
265,0.125,0.533333333,0,4.09E-05
69418,0.5,1,2,0.080400467
1747,0.5,1,2,0.002023389
1204,0,0,3,0
472,0,0,3,0
61,0.45,0.5125,2,3.26E-05
813,0.2,0.5,0,0.000188325
1747,0,0,3,0
69418,0,0,3,0
3,0,0.166666667,3,0
17890,-0.1,0.466666667,0,-0.001933898
227,-0.125,0.375,0,-2.46E-05
12,0,0,3,0
4185,0,0,3,0
1176,0,0,3,0
2926,0.5,0.5,2,0.001694458
756,0.3,0.95,2,0.000499095
54,0.45,0.45,2,2.53E-05
9346,0,0,3,0
54,0,0.5,0,0
1568,0,0,3,0
1366,0,0,3,0
59,0.068181818,0.227272727,3,2.12E-06
1270,0,0,3,0
2862,-1,1,4,-0.006629581
